1,1,1.42800,0.07700,0.29800,0.10800,1.52407
1,2,1.40500,0.08100,0.28600,0.10500,1.50500
1,3,2.65600,0.13900,0.52300,0.22000,2.83297
1,4,1.38700,0.07400,0.28200,0.10400,1.51298
1,5,1.42000,0.07300,0.28100,0.09900,1.51707
1,6,1.42500,0.07600,0.29300,0.10700,1.51998
1,7,1.42400,0.07600,0.29600,0.10800,1.51800
1,8,1.50500,0.08000,0.31600,0.11500,1.60392
1,9,1.49100,0.07800,0.30500,0.11000,1.59011
1,10,1.54200,0.07900,0.31100,0.11000,1.64808
1,11,1.57400,0.08300,0.31900,0.11700,1.67808
1,12,2.84900,0.15000,0.58900,0.21500,3.03992
1,13,2.87200,0.15000,0.61400,0.21400,3.06107
1,14,1.37200,0.07400,0.28200,0.10000,1.46393
1,15,2.84800,0.15200,0.59200,0.21400,3.03494
1,16,1.38300,0.07200,0.28300,0.11600,1.47507
1,17,1.36600,0.07300,0.28500,0.10300,1.45791
1,18,1.49000,0.08000,0.30900,0.11100,1.58903
1,19,1.50300,0.07900,0.30700,0.11100,1.60305
1,20,2.88700,0.15100,0.59000,0.22500,3.07608
1,21,1.37100,0.07200,0.28200,0.10700,1.46103
1,22,1.36800,0.07200,0.28700,0.10400,1.46097
1,23,1.39400,0.07200,0.30600,0.10400,1.48609
1,24,1.36900,0.07300,0.28100,0.10200,1.46411
1,25,2.87000,0.15200,0.59300,0.21200,3.05798
1,26,2.88200,0.15000,0.58800,0.21200,3.07194
1,27,2.85700,0.15300,0.58900,0.21100,3.04592
1,28,2.83100,0.15000,0.59100,0.21400,3.01991
1,29,2.87300,0.17800,0.58800,0.21300,3.06093
1,30,1.36800,0.07300,0.28500,0.10300,1.45901
1,31,2.85000,0.15200,0.58700,0.21000,3.03711
1,32,2.90400,0.14900,0.58800,0.21200,3.09407
1,33,2.84800,0.15200,0.59100,0.21500,3.04292
1,34,2.87900,0.15100,0.62100,0.21200,3.06800
1,35,2.85300,0.15000,0.59700,0.21200,3.05089
1,36,1.87000,0.15100,0.40800,0.12600,1.96999
1,37,2.85400,0.15000,0.58500,0.21400,3.04094
1,38,2.84100,0.15000,0.58400,0.21200,3.04112
1,39,2.85200,0.14800,0.60000,0.21300,3.04001
1,40,2.86100,0.15000,0.58900,0.21200,3.04990
1,41,2.88100,0.15100,0.62100,0.21300,3.06904
1,42,2.91800,0.15100,0.58800,0.20900,3.10797
1,43,2.89700,0.15000,0.58900,0.21200,3.08606
1,44,2.90200,0.15000,0.59000,0.21200,3.09094
1,45,2.87000,0.15000,0.61600,0.21400,3.05811
1,46,1.37100,0.07400,0.28300,0.10300,1.46190
1,47,2.84200,0.15000,0.58700,0.21100,3.02910
1,48,1.37900,0.07300,0.29300,0.10200,1.47110
1,49,1.36700,0.07300,0.28400,0.09900,1.45993
1,50,1.42800,0.07500,0.29600,0.10500,1.52305
1,51,1.43600,0.07600,0.29500,0.10800,1.53094
1,52,2.83500,0.14900,0.60300,0.19900,3.02391
1,53,1.36900,0.07300,0.28400,0.10200,1.46395
1,54,1.36900,0.07300,0.27900,0.10300,1.45990
1,55,1.42800,0.07300,0.28200,0.10100,1.52399
1,56,1.44900,0.07600,0.29400,0.11000,1.54510
1,57,1.44700,0.07600,0.31700,0.10700,1.54196
1,58,1.49800,0.08900,0.30700,0.11000,1.59797
1,59,1.49100,0.08200,0.30900,0.10900,1.58896
1,60,1.54700,0.07900,0.31000,0.11300,1.65089
1,61,1.55000,0.08300,0.32100,0.11600,1.65289
1,62,1.71700,0.09000,0.35100,0.12600,1.83089
1,63,1.73900,0.09200,0.37500,0.12900,1.85209
1,64,1.72600,0.09000,0.37200,0.12500,1.83897
1,65,1.70900,0.09000,0.35200,0.12900,1.82289
1,66,2.87200,0.15100,0.58800,0.21200,3.06104
1,67,2.90900,0.15100,0.59000,0.21000,3.09607
1,68,2.87700,0.14900,0.58800,0.21200,3.06707
1,69,2.91900,0.14900,0.58900,0.21300,3.11107
1,70,2.70200,0.14800,0.58800,0.21300,2.80306
1,71,2.85700,0.15100,0.58900,0.20700,3.04600
1,72,2.84000,0.15100,0.58800,0.21300,3.02700
1,73,2.86600,0.15100,0.58600,0.21100,3.05400
1,74,2.84500,0.15000,0.58900,0.21400,3.03298
1,75,2.33700,0.15000,0.59300,0.21500,2.43711
1,76,2.87900,0.15000,0.61700,0.21200,3.06606
1,77,2.85600,0.15000,0.58900,0.21600,3.04302
1,78,2.88500,0.15000,0.59300,0.24600,3.07296
1,79,2.83700,0.14900,0.58500,0.21100,3.02597
1,80,2.91800,0.15100,0.64200,0.21500,3.10703
1,81,2.83700,0.15000,0.58500,0.21300,3.02294
1,82,2.89000,0.14900,0.63800,0.21200,3.07703
1,83,2.84500,0.14900,0.58500,0.21200,3.03211
1,84,2.93200,0.15200,0.59100,0.21400,3.12599
1,85,2.90000,0.15000,0.59400,0.21200,3.08912
1,86,2.88900,0.14900,0.61900,0.21200,3.07692
1,87,2.85600,0.15000,0.58900,0.21400,3.04407
1,88,2.86100,0.15000,0.59000,0.21400,3.05003
1,89,2.85800,0.15100,0.58800,0.21300,3.04808
1,90,2.87200,0.15000,0.59600,0.21700,3.05811
1,91,1.37200,0.07200,0.28500,0.10300,1.46404
1,92,2.85900,0.15100,0.59200,0.21200,3.05001
1,93,1.38600,0.07400,0.29600,0.10200,1.47808
1,94,1.36700,0.07300,0.28300,0.10300,1.45891
1,95,1.51200,0.08000,0.30900,0.11100,1.61102
1,96,1.49800,0.08700,0.30700,0.10800,1.59911
1,97,1.55300,0.08200,0.31900,0.11700,1.66093
1,98,1.59000,0.08200,0.34300,0.12100,1.69301
1,99,1.55100,0.08100,0.32200,0.11500,1.65406
1,100,1.58300,0.08300,0.32100,0.11500,1.68707
1,101,1.54800,0.08200,0.32100,0.11900,1.65195
1,102,1.55900,0.08200,0.32400,0.11600,1.66294
1,103,1.55100,0.08300,0.31800,0.11800,1.65500
1,104,1.55700,0.08200,0.32000,0.11400,1.65991
1,105,1.55200,0.08200,0.32200,0.11500,1.65708
1,106,1.55100,0.08300,0.32100,0.11300,1.65409
1,107,1.65400,0.08300,0.36100,0.12500,1.75797
1,108,1.56900,0.08400,0.32200,0.11600,1.67497
1,109,2.87800,0.15200,0.60700,0.21700,3.06594
1,110,1.37400,0.07300,0.27900,0.10200,1.46595
1,111,2.83400,0.15100,0.59200,0.20900,3.02311
1,112,2.86700,0.15300,0.58500,0.21100,3.05592
1,113,2.87200,0.18200,0.58900,0.21100,3.05907
1,114,2.87800,0.15100,0.59000,0.21400,3.07004
1,115,2.87200,0.15100,0.58900,0.21500,3.06090
1,116,2.65000,0.15000,0.58700,0.21200,2.74992
1,117,2.86100,0.15100,0.61700,0.21000,3.04698
1,118,2.85200,0.15000,0.59100,0.21300,3.04002
1,119,2.92100,0.15000,0.59300,0.23400,3.11097
1,120,2.86800,0.15100,0.58800,0.21100,3.05696
1,121,2.16100,0.15100,0.56300,0.20300,2.26103
1,122,2.83300,0.15100,0.59800,0.21500,3.02409
1,123,2.83700,0.15000,0.58400,0.21400,3.02606
1,124,1.36700,0.07300,0.28500,0.10100,1.45908
1,125,2.84600,0.15000,0.58800,0.21400,3.04803
1,126,2.85400,0.15000,0.60200,0.21500,3.04193
1,127,2.84100,0.15200,0.59100,0.21200,3.03212
1,128,1.36900,0.07200,0.28100,0.10400,1.46097
1,129,2.84200,0.15000,0.59000,0.21000,3.09009
1,130,1.38000,0.08200,0.28400,0.10400,1.47094
1,131,1.36900,0.07300,0.28300,0.10200,1.46191
1,132,1.42900,0.07600,0.29800,0.10300,1.52496
1,133,1.43900,0.08600,0.29400,0.10400,1.53389
1,134,1.49300,0.07900,0.31000,0.11100,1.59309
1,135,1.52800,0.08000,0.30700,0.11000,1.62790
1,136,1.48600,0.07900,0.30400,0.11100,1.58395
1,137,1.48900,0.08000,0.30800,0.11100,1.58901
1,138,1.60000,0.08600,0.30700,0.10800,1.69812
1,139,1.48600,0.07800,0.30800,0.11100,1.58492
1,140,1.51100,0.07900,0.32600,0.11000,1.60906
1,141,1.48400,0.07800,0.31100,0.11200,1.58298
1,142,1.48200,0.07900,0.30800,0.10800,1.58209
1,143,1.49100,0.07900,0.30700,0.11000,1.58898
1,144,1.48800,0.07800,0.30600,0.11000,1.58607
1,145,1.54800,0.07800,0.30600,0.10600,1.65000
1,146,1.55200,0.08100,0.32300,0.11500,1.65605
1,147,1.71900,0.09000,0.34900,0.12600,1.83209
1,148,1.70200,0.08900,0.35200,0.12900,1.81502
1,149,2.84300,0.15000,0.58900,0.21300,3.04297
1,150,2.85800,0.15000,0.59700,0.21400,3.04694
2,1,2.16050,0.14100,0.57250,0.16650,4.66205
2,2,1.03650,0.06850,0.27500,0.07800,2.23603
2,3,1.84500,0.14150,0.43950,0.16050,3.95209
2,4,1.03100,0.06750,0.27750,0.08100,2.22396
2,5,1.05000,0.06750,0.29100,0.08050,2.26596
2,6,1.03000,0.06750,0.27550,0.08100,2.22308
2,7,1.04600,0.06800,0.27250,0.07950,2.25590
2,8,1.03400,0.06750,0.27700,0.08100,2.23007
2,9,1.04650,0.06750,0.28400,0.08150,2.25694
2,10,1.03550,0.06650,0.27600,0.07950,2.23397
2,11,1.05150,0.06700,0.27450,0.07950,2.27111
2,12,1.03300,0.06750,0.27750,0.08100,2.22800
2,13,2147484.75000,0.06800,2147484.00000,0.08100,2.27299
2,14,1.03200,0.06700,0.27600,0.07900,2.22595
2,15,1.05500,0.06700,0.29900,0.08100,2.27392
2,16,1.03150,0.06750,0.27550,0.08150,2.22390
2,17,1.06350,0.06850,0.29750,0.08100,2.29005
2,18,1.03600,0.06750,0.27600,0.08250,2.23510
2,19,1.05550,0.06750,0.30150,0.08050,2.27497
2,20,1.03700,0.06700,0.27550,0.08350,2.23609
2,21,1.05500,0.06750,0.30050,0.08150,2.27299
2,22,1.02950,0.06750,0.27750,0.08200,2.22208
2,23,1.05750,0.06750,0.29700,0.08050,2.27792
2,24,1.02950,0.06750,0.27550,0.08200,2.22205
2,25,1.05450,0.06750,0.30000,0.08200,2.27289
2,26,1.04200,0.06700,0.27600,0.08100,2.24603
2,27,1.06200,0.06750,0.29750,0.07800,2.28807
2,28,1.03150,0.06800,0.27500,0.08150,2.22806
2,29,1.06050,0.06750,0.29850,0.08150,2.28496
2,30,1.03050,0.06750,0.27700,0.08050,2.22403
2,31,1.06150,0.06750,0.29950,0.08200,2.28900
2,32,1.03600,0.06700,0.27650,0.08350,2.23304
2,33,1.05550,0.06700,0.29850,0.07900,2.27406
2,34,1.03850,0.06750,0.27550,0.08050,2.24088
2,35,1.06250,0.06700,0.30000,0.08050,2.28907
2,36,1.02900,0.06750,0.27450,0.08000,2.22010
2,37,1.05600,0.06650,0.29700,0.07950,2.27395
2,38,1.03150,0.06750,0.27800,0.08350,2.22494
2,39,1.05300,0.06750,0.29900,0.08200,2.26895
2,40,1.03700,0.06700,0.27650,0.07850,2.23810
2,41,1.05850,0.06750,0.30000,0.08100,2.28110
2,42,1.03100,0.06750,0.27600,0.08000,2.22309
2,43,1.06200,0.06700,0.29750,0.07850,2.28906
